date,crime_type,state,Primary Category,Secondary Category,Months Difference,Crime Severity
2022-09-01,ASSAULT -VERBAL THREAT,Texas,Violent Crimes,ASSAULT,27,8.0
2015-11-01,ROBBERY OF INDIVIDUAL,Texas,Violent Crimes,ROBBERY,109,7.5
2015-06-01,ROBBERY OF INDIVIDUAL,Texas,Violent Crimes,ROBBERY,114,7.5
2022-05-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,31,7.5
2022-12-01,BURGLARY OF BUILDING - NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,24,6.5
2016-08-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,100,7.5
2022-09-01,BURGLARY OF HABITATION -NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,27,6.5
2022-09-01,BURGLARY OF HABITATION -NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,27,6.5
2022-09-01,BURGLARY - PRELIMINARY INVESTIGATION,Texas,Property Crimes,BURGLARY,27,6.5
2022-09-01,BURGLARY - PRELIMINARY INVESTIGATION,Texas,Property Crimes,BURGLARY,27,6.5
2022-09-01,BURGLARY OF HABITATION -NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,27,6.5
2022-10-01,BURGLARY OF HABITATION -NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,26,6.5
2022-10-01,BURGLARY OF HABITATION - FORCED ENTRY,Texas,Property Crimes,BURGLARY,26,6.5
2022-12-01,BURGLARY OF HABITATION - FORCED ENTRY,Texas,Property Crimes,BURGLARY,24,6.5
2022-09-01,BURGLARY OF HABITATION - FORCED ENTRY,Texas,Property Crimes,BURGLARY,27,6.5
2022-12-01,ROBBERY OF BUSINESS (AGG),Texas,Violent Crimes,ROBBERY,24,7.5
2022-02-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,34,6.5
2017-09-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,87,6.5
2022-07-01,ASSAULT (AGG) -DISCH FIREARM  OCC BLDG/HOUSE/VEH (AGG),Texas,Violent Crimes,ASSAULT,29,8.0
2022-09-01,BURGLARY OF BUILDING - NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,27,6.5
2015-10-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,110,7.5
2022-09-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,27,6.5
2020-06-01,ASSAULT (AGG) -DEADLY WEAPON,Texas,Violent Crimes,ASSAULT,54,8.0
2014-12-01,BURGLARY OF BUILDING - NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,120,6.5
2023-01-01,BURGLARY OF BUILDING - NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,23,6.5
2014-10-01,BURGLARY OF HABITATION - FORCED ENTRY,Texas,Property Crimes,BURGLARY,122,6.5
2022-11-01,ASSAULT -BODILY INJURY ONLY,Texas,Violent Crimes,ASSAULT,25,8.0
2022-09-01,ASSAULT -BODILY INJURY ONLY,Texas,Violent Crimes,ASSAULT,27,8.0
2021-08-01,ASSAULT -BODILY INJURY ONLY,Texas,Violent Crimes,ASSAULT,40,8.0
2022-06-01,ROBBERY OF INDIVIDUAL,Texas,Violent Crimes,ROBBERY,30,7.5
2022-04-01,ROBBERY OF INDIVIDUAL,Texas,Violent Crimes,ROBBERY,32,7.5
2017-06-01,BURGLARY OF BUILDING - NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,90,6.5
2022-08-01,BURGLARY OF BUILDING - NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,28,6.5
2022-09-01,BURGLARY OF HABITATION -NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,27,6.5
2022-10-01,BURGLARY OF BUILDING - NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,26,6.5
2017-03-01,ROBBERY OF BUSINESS (AGG),Texas,Violent Crimes,ROBBERY,93,7.5
2023-02-01,ASSAULT -VERBAL THREAT,Texas,Violent Crimes,ASSAULT,22,8.0
2022-01-01,ROBBERY OF INDIVIDUAL,Texas,Violent Crimes,ROBBERY,35,7.5
2022-09-01,BURGLARY OF HABITATION -NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,27,6.5
2021-10-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,38,7.5
2022-08-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,28,6.5
2022-10-01,BURGLARY OF BUILDING - NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,26,6.5
2016-11-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,97,7.5
2022-10-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,26,7.5
2014-10-01,ROBBERY OF INDIVIDUAL,Texas,Violent Crimes,ROBBERY,122,7.5
2014-10-01,ROBBERY OF INDIVIDUAL,Texas,Violent Crimes,ROBBERY,122,7.5
2020-09-01,ASSAULT (AGG) -DEADLY WEAPON,Texas,Violent Crimes,ASSAULT,51,8.0
2022-05-01,BURGLARY OF BUILDING - NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,31,6.5
2016-05-01,ROBBERY OF BUSINESS,Texas,Violent Crimes,ROBBERY,103,7.5
2021-12-01,ROBBERY OF INDIVIDUAL,Texas,Violent Crimes,ROBBERY,36,7.5
2022-10-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,26,6.5
2022-06-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,30,6.5
2022-08-01,BURGLARY OF HABITATION -NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,28,6.5
2022-12-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,24,7.5
2016-04-01,ROBBERY OF INDIVIDUAL,Texas,Violent Crimes,ROBBERY,104,7.5
2022-07-01,ASSAULT (AGG) -DISCH FIREARM  OCC BLDG/HOUSE/VEH (AGG),Texas,Violent Crimes,ASSAULT,29,8.0
2022-02-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,34,7.5
2016-04-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,104,6.5
2022-01-01,ASSAULT (AGG) -DEADLY WEAPON,Texas,Violent Crimes,ASSAULT,35,8.0
2022-06-01,ASSAULT (AGG) -DISCH FIREARM  OCC BLDG/HOUSE/VEH (AGG),Texas,Violent Crimes,ASSAULT,30,8.0
2023-03-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,21,6.5
2016-08-01,BURGLARY OF HABITATION (ATT),Texas,Property Crimes,BURGLARY,100,6.5
2017-08-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,88,6.5
2022-09-01,ASSAULT -BODILY INJURY ONLY,Texas,Violent Crimes,ASSAULT,27,8.0
2022-10-01,ASSAULT - PRELIMINARY INVESTIGATION *NON FAMILY VIOLENCE,Texas,Violent Crimes,ASSAULT,26,8.0
2022-10-01,ASSAULT - PRELIMINARY INVESTIGATION *NON FAMILY VIOLENCE,Texas,Violent Crimes,ASSAULT,26,8.0
2015-02-01,ROBBERY OF INDIVIDUAL,Texas,Violent Crimes,ROBBERY,118,7.5
2022-09-01,ASSAULT - PRELIMINARY INVESTIGATION *NON FAMILY VIOLENCE,Texas,Violent Crimes,ASSAULT,27,8.0
2015-02-01,ROBBERY OF INDIVIDUAL,Texas,Violent Crimes,ROBBERY,118,7.5
2023-03-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,21,7.5
2022-09-01,ASSAULT -VERBAL THREAT,Texas,Violent Crimes,ASSAULT,27,8.0
2022-10-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,26,6.5
2022-08-01,ASSAULT -ELD OR DISABLED VIC -OFFENSIVE CONTACT,Texas,Violent Crimes,ASSAULT,28,8.0
2022-10-01,BURGLARY - PRELIMINARY INVESTIGATION,Texas,Property Crimes,BURGLARY,26,6.5
2022-10-01,BURGLARY OF HABITATION -NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,26,6.5
2022-01-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,35,7.5
2014-12-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,120,6.5
2023-07-01,ASSAULT (AGG) -DEADLY WEAPON,Texas,Violent Crimes,ASSAULT,17,8.0
2022-03-01,ROBBERY OF INDIVIDUAL,Texas,Violent Crimes,ROBBERY,33,7.5
2022-06-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,30,7.5
2022-06-01,ROBBERY OF INDIVIDUAL,Texas,Violent Crimes,ROBBERY,30,7.5
2021-11-01,ROBBERY OF BUSINESS (AGG),Texas,Violent Crimes,ROBBERY,37,7.5
2022-10-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,26,7.5
2022-09-01,ASSAULT -VERBAL THREAT,Texas,Violent Crimes,ASSAULT,27,8.0
2014-09-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,123,6.5
2022-10-01,ASSAULT -BODILY INJURY ONLY,Texas,Violent Crimes,ASSAULT,26,8.0
2022-05-01,BURGLARY OF HABITATION - FORCED ENTRY,Texas,Property Crimes,BURGLARY,31,6.5
2022-09-01,BURGLARY OF HABITATION -NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,27,6.5
2022-09-01,ASSAULT - PRELIMINARY INVESTIGATION *NON FAMILY VIOLENCE,Texas,Violent Crimes,ASSAULT,27,8.0
2014-07-01,ROBBERY OF BUSINESS,Texas,Violent Crimes,ROBBERY,125,7.5
2016-05-01,BURGLARY OF HABITATION -NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,103,6.5
2022-11-01,ASSAULT -VERBAL THREAT,Texas,Violent Crimes,ASSAULT,25,8.0
2022-08-01,BURGLARY OF HABITATION -NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,28,6.5
2015-05-01,ROBBERY OF BUSINESS (AGG),Texas,Violent Crimes,ROBBERY,115,7.5
2022-12-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,24,6.5
2022-08-01,BURGLARY OF HABITATION -NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,28,6.5
2015-12-01,BURGLARY OF BUILDING - NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,108,6.5
2022-09-01,BURGLARY OF HABITATION - FORCED ENTRY,Texas,Property Crimes,BURGLARY,27,6.5
2022-03-01,ASSAULT (AGG) -DEADLY WEAPON,Texas,Violent Crimes,ASSAULT,33,8.0
2022-12-01,BURGLARY OF HABITATION - FORCED ENTRY,Texas,Property Crimes,BURGLARY,24,6.5
2022-09-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,27,6.5
2021-08-01,ASSAULT (AGG) - PRELIMINARY INVESTIGATION *NON FAMILY VIOLENCE,Texas,Violent Crimes,ASSAULT,40,8.0
2022-06-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,30,7.5
2022-09-01,ROBBERY OF BUSINESS (AGG),Texas,Violent Crimes,ROBBERY,27,7.5
2022-12-01,ASSAULT (AGG) - PRELIMINARY INVESTIGATION *NON FAMILY VIOLENCE,Texas,Violent Crimes,ASSAULT,24,8.0
2015-11-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,109,6.5
2014-09-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,123,7.5
2014-07-01,ROBBERY OF INDIVIDUAL,Texas,Violent Crimes,ROBBERY,125,7.5
2016-10-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,98,6.5
2022-03-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,33,6.5
2022-10-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,26,6.5
2018-12-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,72,6.5
2022-10-01,BURGLARY OF HABITATION -NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,26,6.5
2023-02-01,BURGLARY OF BUILDING - NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,22,6.5
2022-09-01,ASSAULT (AGG) -DEADLY WEAPON,Texas,Violent Crimes,ASSAULT,27,8.0
2021-12-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,36,7.5
2022-09-01,ASSAULT -BODILY INJURY ONLY,Texas,Violent Crimes,ASSAULT,27,8.0
2015-05-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,115,6.5
2022-03-01,ASSAULT (AGG) -DEADLY WEAPON,Texas,Violent Crimes,ASSAULT,33,8.0
2022-06-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,30,7.5
2022-09-01,BURGLARY - PRELIMINARY INVESTIGATION,Texas,Property Crimes,BURGLARY,27,6.5
2022-10-01,ASSAULT -BODILY INJURY ONLY,Texas,Violent Crimes,ASSAULT,26,8.0
2014-06-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,126,7.5
2022-05-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,31,7.5
2022-09-01,ASSAULT - PRELIMINARY INVESTIGATION *NON FAMILY VIOLENCE,Texas,Violent Crimes,ASSAULT,27,8.0
2015-07-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,113,7.5
2022-01-01,ASSAULT (AGG) - PRELIMINARY INVESTIGATION *NON FAMILY VIOLENCE,Texas,Violent Crimes,ASSAULT,35,8.0
2020-03-01,ASSAULT -BODILY INJURY ONLY,Texas,Violent Crimes,ASSAULT,57,8.0
2022-09-01,BURGLARY - PRELIMINARY INVESTIGATION,Texas,Property Crimes,BURGLARY,27,6.5
2021-11-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,37,7.5
2022-09-01,BURGLARY OF HABITATION -NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,27,6.5
2022-09-01,ASSAULT (AGG) -DEADLY WEAPON,Texas,Violent Crimes,ASSAULT,27,8.0
2017-12-01,ROBBERY OF BUSINESS,Texas,Violent Crimes,ROBBERY,84,7.5
2022-09-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,27,7.5
2022-09-01,BURGLARY OF HABITATION -NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,27,6.5
2022-09-01,ASSAULT - PRELIMINARY INVESTIGATION *NON FAMILY VIOLENCE,Texas,Violent Crimes,ASSAULT,27,8.0
2017-10-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,86,6.5
2022-06-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,30,7.5
2022-11-01,ASSAULT (AGG) -DISCH FIREARM  OCC BLDG/HOUSE/VEH (AGG),Texas,Violent Crimes,ASSAULT,25,8.0
2022-11-01,ASSAULT - PRELIMINARY INVESTIGATION *NON FAMILY VIOLENCE,Texas,Violent Crimes,ASSAULT,25,8.0
2015-07-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,113,6.5
2023-03-01,BURGLARY OF BUILDING - NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,21,6.5
2016-04-01,ROBBERY OF INDIVIDUAL,Texas,Violent Crimes,ROBBERY,104,7.5
2023-01-01,ASSAULT -BODILY INJURY ONLY,Texas,Violent Crimes,ASSAULT,23,8.0
2017-02-01,ROBBERY OF BUSINESS (AGG),Texas,Violent Crimes,ROBBERY,94,7.5
2016-03-01,ROBBERY OF BUSINESS (AGG),Texas,Violent Crimes,ROBBERY,105,7.5
2022-06-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,30,7.5
2022-05-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,31,7.5
2021-12-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,36,7.5
2022-10-01,ASSAULT -BODILY INJURY ONLY,Texas,Violent Crimes,ASSAULT,26,8.0
2015-07-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,113,7.5
2022-11-01,ASSAULT (AGG) -DEADLY WEAPON,Texas,Violent Crimes,ASSAULT,25,8.0
2022-09-01,ASSAULT (AGG) -DEADLY WEAPON,Texas,Violent Crimes,ASSAULT,27,8.0
2015-11-01,ARSON -MOTOR VEH,Texas,Miscellaneous Crimes,ARSON,109,6.0
2022-11-01,ASSAULT -BODILY INJURY ONLY,Texas,Violent Crimes,ASSAULT,25,8.0
2022-04-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,32,7.5
2022-12-01,BURGLARY OF HABITATION - FORCED ENTRY,Texas,Property Crimes,BURGLARY,24,6.5
2022-09-01,ASSAULT (AGG) -DEADLY WEAPON,Texas,Violent Crimes,ASSAULT,27,8.0
2021-12-01,ASSAULT (AGG) -DEADLY WEAPON,Texas,Violent Crimes,ASSAULT,36,8.0
2022-12-01,ROBBERY OF INDIVIDUAL,Texas,Violent Crimes,ROBBERY,24,7.5
2022-08-01,BURGLARY OF BUILDING - NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,28,6.5
2022-03-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,33,7.5
2015-05-01,ROBBERY OF BUSINESS,Texas,Violent Crimes,ROBBERY,115,7.5
2017-01-01,ROBBERY OF BUSINESS (AGG),Texas,Violent Crimes,ROBBERY,95,7.5
2020-06-01,ASSAULT (AGG) -DEADLY WEAPON,Texas,Violent Crimes,ASSAULT,54,8.0
2022-04-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,32,7.5
2022-10-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,26,6.5
2022-05-01,ROBBERY OF INDIVIDUAL,Texas,Violent Crimes,ROBBERY,31,7.5
2021-11-01,ROBBERY OF BUSINESS (AGG),Texas,Violent Crimes,ROBBERY,37,7.5
2015-01-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,119,7.5
2022-06-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,30,7.5
2014-10-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,122,7.5
2022-08-01,ROBBERY OF BUSINESS (AGG),Texas,Violent Crimes,ROBBERY,28,7.5
2015-11-01,BURGLARY OF HABITATION - FORCED ENTRY,Texas,Property Crimes,BURGLARY,109,6.5
2020-09-01,ASSAULT (AGG) -DISCH FIREARM  OCC BLDG/HOUSE/VEH (AGG),Texas,Violent Crimes,ASSAULT,51,8.0
2022-06-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,30,7.5
2022-09-01,ASSAULT -BODILY INJURY ONLY,Texas,Violent Crimes,ASSAULT,27,8.0
2021-12-01,ROBBERY OF BUSINESS,Texas,Violent Crimes,ROBBERY,36,7.5
2022-01-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,35,7.5
2014-06-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,126,7.5
2017-08-01,ROBBERY OF BUSINESS (AGG),Texas,Violent Crimes,ROBBERY,88,7.5
2022-04-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,32,7.5
2018-03-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,81,6.5
2022-08-01,ROBBERY OF BUSINESS (AGG),Texas,Violent Crimes,ROBBERY,28,7.5
2017-04-01,BURGLARY OF HABITATION - FORCED ENTRY,Texas,Property Crimes,BURGLARY,92,6.5
2016-06-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,102,7.5
2022-04-01,BURGLARY OF HABITATION - FORCED ENTRY,Texas,Property Crimes,BURGLARY,32,6.5
2016-08-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,100,7.5
2022-08-01,ASSAULT -VERBAL THREAT,Texas,Violent Crimes,ASSAULT,28,8.0
2015-06-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,114,6.5
2016-10-01,ROBBERY OF BUSINESS,Texas,Violent Crimes,ROBBERY,98,7.5
2023-01-01,ASSAULT -BODILY INJURY ONLY,Texas,Violent Crimes,ASSAULT,23,8.0
2015-06-01,ROBBERY OF BUSINESS,Texas,Violent Crimes,ROBBERY,114,7.5
2022-10-01,ASSAULT -BODILY INJURY ONLY,Texas,Violent Crimes,ASSAULT,26,8.0
2023-12-01,ASSAULT 3 & RELATED OFFENSES,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,ASSAULT 3 & RELATED OFFENSES,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,ASSAULT 3 & RELATED OFFENSES,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,ASSAULT 3 & RELATED OFFENSES,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,ASSAULT 3 & RELATED OFFENSES,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,BURGLARY,New York,Property Crimes,BURGLARY,12,6.5
2023-12-01,ROBBERY,New York,Violent Crimes,ROBBERY,12,7.5
2023-12-01,ASSAULT 3 & RELATED OFFENSES,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,ROBBERY,New York,Violent Crimes,ROBBERY,12,7.5
2023-12-01,ASSAULT 3 & RELATED OFFENSES,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,ASSAULT 3 & RELATED OFFENSES,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,ROBBERY,New York,Violent Crimes,ROBBERY,12,7.5
2023-12-01,ROBBERY,New York,Violent Crimes,ROBBERY,12,7.5
2023-12-01,FELONY ASSAULT,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,FELONY ASSAULT,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,ASSAULT 3 & RELATED OFFENSES,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,ASSAULT 3 & RELATED OFFENSES,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,ASSAULT 3 & RELATED OFFENSES,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,ROBBERY,New York,Violent Crimes,ROBBERY,12,7.5
2023-12-01,ROBBERY,New York,Violent Crimes,ROBBERY,12,7.5
2023-12-01,ASSAULT 3 & RELATED OFFENSES,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,ASSAULT 3 & RELATED OFFENSES,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,ASSAULT 3 & RELATED OFFENSES,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,ROBBERY,New York,Violent Crimes,ROBBERY,12,7.5
2023-12-01,ASSAULT 3 & RELATED OFFENSES,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,BURGLARY,New York,Property Crimes,BURGLARY,12,6.5
2023-12-01,ASSAULT 3 & RELATED OFFENSES,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,ASSAULT 3 & RELATED OFFENSES,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,ASSAULT 3 & RELATED OFFENSES,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,ASSAULT 3 & RELATED OFFENSES,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,BURGLARY,New York,Property Crimes,BURGLARY,12,6.5
2023-12-01,ASSAULT 3 & RELATED OFFENSES,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,ROBBERY,New York,Violent Crimes,ROBBERY,12,7.5
2023-12-01,ASSAULT 3 & RELATED OFFENSES,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,FELONY ASSAULT,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,FELONY ASSAULT,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,FELONY ASSAULT,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,ASSAULT 3 & RELATED OFFENSES,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,ASSAULT 3 & RELATED OFFENSES,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,FELONY ASSAULT,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,FELONY ASSAULT,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,ROBBERY,New York,Violent Crimes,ROBBERY,12,7.5
2023-12-01,ASSAULT 3 & RELATED OFFENSES,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,ASSAULT 3 & RELATED OFFENSES,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,ROBBERY,New York,Violent Crimes,ROBBERY,12,7.5
2023-12-01,BURGLARY,New York,Property Crimes,BURGLARY,12,6.5
2023-12-01,ASSAULT 3 & RELATED OFFENSES,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,ASSAULT 3 & RELATED OFFENSES,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,BURGLARY,New York,Property Crimes,BURGLARY,12,6.5
2023-12-01,ASSAULT 3 & RELATED OFFENSES,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,FELONY ASSAULT,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,FELONY ASSAULT,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,FELONY ASSAULT,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,FELONY ASSAULT,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,ROBBERY,New York,Violent Crimes,ROBBERY,12,7.5
2023-12-01,ASSAULT 3 & RELATED OFFENSES,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,ROBBERY,New York,Violent Crimes,ROBBERY,12,7.5
2023-12-01,BURGLARY,New York,Property Crimes,BURGLARY,12,6.5
2023-12-01,BURGLARY,New York,Property Crimes,BURGLARY,12,6.5
2023-12-01,FELONY ASSAULT,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,ASSAULT 3 & RELATED OFFENSES,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,BURGLARY,New York,Property Crimes,BURGLARY,12,6.5
2023-12-01,FELONY ASSAULT,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,FELONY ASSAULT,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,FELONY ASSAULT,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,ASSAULT 3 & RELATED OFFENSES,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,FELONY ASSAULT,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,ROBBERY,New York,Violent Crimes,ROBBERY,12,7.5
2023-12-01,ASSAULT 3 & RELATED OFFENSES,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,ROBBERY,New York,Violent Crimes,ROBBERY,12,7.5
2023-12-01,ASSAULT 3 & RELATED OFFENSES,New York,Violent Crimes,ASSAULT,12,8.0
2023-12-01,ROBBERY,New York,Violent Crimes,ROBBERY,12,7.5
