ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
4115072,HL450445,06/22/2005 09:00:00 AM,007XX W 31ST ST,1120,DECEPTIVE PRACTICE,FORGERY,BANK,False,False,924,9.0,11.0,60.0,10,1171658.0,1884327.0,2005,02/28/2018 03:56:25 PM,41.838053103,-87.645601552,"(41.838053103, -87.645601552)"
4202606,HL531457,08/05/2005 09:00:00 PM,047XX W CORNELIA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,False,1731,17.0,30.0,15.0,14,1144013.0,1922978.0,2005,02/28/2018 03:56:25 PM,41.944678544,-87.746074218,"(41.944678544, -87.746074218)"
4275800,HL591297,08/25/2005 05:30:00 PM,107XX S GREEN BAY AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,432,4.0,10.0,52.0,08B,1200530.0,1834448.0,2005,02/28/2018 03:56:25 PM,41.700499127,-87.541344359,"(41.700499127, -87.541344359)"
4153749,HL486738,07/15/2005 05:30:00 PM,014XX N MAPLEWOOD AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,APARTMENT,False,False,1423,14.0,26.0,24.0,11,1159144.0,1909469.0,2005,02/28/2018 03:56:25 PM,41.907310953,-87.690830761,"(41.907310953, -87.690830761)"
4204147,HL514241,07/28/2005 10:42:19 PM,008XX W 72ND ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,733,7.0,17.0,68.0,14,1171757.0,1857108.0,2005,02/28/2018 03:56:25 PM,41.763359111,-87.646036901,"(41.763359111, -87.646036901)"
4286208,HL599741,09/08/2005 06:06:00 PM,008XX E 75TH ST,1340,CRIMINAL DAMAGE,TO STATE SUP PROP,SIDEWALK,False,False,323,3.0,6.0,69.0,14,1183288.0,1855469.0,2005,02/28/2018 03:56:25 PM,41.758600932,-87.603824815,"(41.758600932, -87.603824815)"
4062197,HL338954,05/06/2005 11:45:00 AM,053XX N BROADWAY,1507,PROSTITUTION,SOLICIT OFF PUBLIC WAY,CONSTRUCTION SITE,True,False,2023,20.0,48.0,77.0,16,1167346.0,1935709.0,2005,02/28/2018 03:56:25 PM,41.979142181,-87.65994406,"(41.979142181, -87.65994406)"
4250711,HL478966,07/12/2005 02:29:48 PM,043XX W WEST END AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,True,False,1114,11.0,28.0,26.0,26,1147251.0,1900617.0,2005,02/28/2018 03:56:25 PM,41.883256245,-87.734746178,"(41.883256245, -87.734746178)"
4078281,HL424268,06/15/2005 09:00:00 PM,052XX S GREENWOOD AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,False,False,2131,2.0,4.0,41.0,06,1184265.0,1870755.0,2005,02/28/2018 03:56:25 PM,41.800524282,-87.599766318,"(41.800524282, -87.599766318)"
4231875,HL549726,08/15/2005 02:15:59 AM,055XX S WENTWORTH AVE,0330,ROBBERY,AGGRAVATED,SIDEWALK,False,False,233,2.0,3.0,68.0,03,1175904.0,1868322.0,2005,02/10/2018 03:50:01 PM,41.794039603,-87.630501466,"(41.794039603, -87.630501466)"
4111379,HL451148,06/28/2005 01:45:00 PM,029XX N MONTCLARE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,False,False,2511,25.0,36.0,18.0,05,1128240.0,1918785.0,2005,02/28/2018 03:56:25 PM,41.933454349,-87.804145456,"(41.933454349, -87.804145456)"
4204991,HL534503,08/07/2005 05:49:00 PM,060XX S WABASH AVE,0610,BURGLARY,FORCIBLE ENTRY,"SCHOOL, PUBLIC, BUILDING",False,False,311,3.0,20.0,40.0,05,1177751.0,1864979.0,2005,02/10/2018 03:50:01 PM,41.784824445,-87.623829825,"(41.784824445, -87.623829825)"
4170486,HL501545,07/22/2005 07:48:00 PM,049XX W 48TH ST,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,False,False,814,8.0,23.0,56.0,03,1144367.0,1872357.0,2005,02/28/2018 03:56:25 PM,41.80576161,-87.746046149,"(41.80576161, -87.746046149)"
4147664,HL473455,07/09/2005 08:57:59 PM,019XX S WELLS ST,0460,BATTERY,SIMPLE,PARK PROPERTY,False,False,2111,9.0,25.0,34.0,08B,1175005.0,1891099.0,2005,02/10/2018 03:50:01 PM,41.856561793,-87.633117317,"(41.856561793, -87.633117317)"
4290522,HL605352,09/10/2005 07:30:00 PM,067XX S CRANDON AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,False,331,3.0,5.0,43.0,06,1192479.0,1860820.0,2005,02/10/2018 03:50:01 PM,41.773065672,-87.569966992,"(41.773065672, -87.569966992)"
4072606,HL417811,06/13/2005 12:00:00 PM,086XX S COTTAGE GROVE AVE,0460,BATTERY,SIMPLE,STREET,False,False,632,6.0,6.0,44.0,08B,1183071.0,1847869.0,2005,02/28/2018 03:56:25 PM,41.737750767,-87.604855911,"(41.737750767, -87.604855911)"
4281797,HL520947,08/01/2005 10:00:00 AM,024XX W MONROE ST,2024,NARCOTICS,POSS: HEROIN(WHITE),CHA PARKING LOT/GROUNDS,True,False,1125,11.0,2.0,28.0,18,1159921.0,1899604.0,2005,02/28/2018 03:56:25 PM,41.880224549,-87.688248952,"(41.880224549, -87.688248952)"
4135428,HL467311,07/06/2005 09:05:16 PM,086XX S CARPENTER ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,True,False,613,6.0,21.0,71.0,05,1170825.0,1847590.0,2005,02/28/2018 03:56:25 PM,41.737260844,-87.649730029,"(41.737260844, -87.649730029)"
4284433,HL492798,07/18/2005 07:30:00 PM,039XX W OHIO ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,True,False,1122,11.0,27.0,23.0,18,1150187.0,1903721.0,2005,02/28/2018 03:56:25 PM,41.89171725,-87.723883962,"(41.89171725, -87.723883962)"
4259974,HL578250,08/28/2005 07:00:00 PM,017XX S INDIANA AVE,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,False,False,133,1.0,2.0,33.0,07,1177933.0,1891887.0,2005,02/28/2018 03:56:25 PM,41.858658089,-87.622346171,"(41.858658089, -87.622346171)"
4286619,HL599472,09/08/2005 03:50:00 PM,025XX N AVERS AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,2524,25.0,35.0,22.0,05,1150290.0,1916515.0,2005,02/28/2018 03:56:25 PM,41.926823206,-87.723171444,"(41.926823206, -87.723171444)"
4301778,HL611238,09/13/2005 03:00:00 PM,080XX S ARTESIAN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,835,8.0,18.0,70.0,05,1161442.0,1851253.0,2005,02/28/2018 03:56:25 PM,41.747512065,-87.684005517,"(41.747512065, -87.684005517)"
4185919,HL518827,07/31/2005 05:38:37 AM,054XX N SPAULDING AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,False,True,1712,17.0,40.0,13.0,26,1153398.0,1936059.0,2005,02/28/2018 03:56:25 PM,41.980392026,-87.711229533,"(41.980392026, -87.711229533)"
4301739,HL610393,09/09/2005 02:45:00 PM,043XX S SAWYER AVE,1792,KIDNAPPING,CHILD ABDUCTION/STRANGER,STREET,False,False,821,8.0,14.0,58.0,20,1155407.0,1875772.0,2005,02/28/2018 03:56:25 PM,41.814918683,-87.705463706,"(41.814918683, -87.705463706)"
4281043,HL595745,09/06/2005 12:30:00 AM,027XX S HOMAN AVE,0460,BATTERY,SIMPLE,STREET,False,False,1032,10.0,22.0,30.0,08B,1154140.0,1885652.0,2005,02/28/2018 03:56:25 PM,41.842055975,-87.709848262,"(41.842055975, -87.709848262)"
4244069,HL566210,08/22/2005 08:00:00 PM,076XX N BOSWORTH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2422,24.0,49.0,1.0,07,1164635.0,1950640.0,2005,02/28/2018 03:56:25 PM,42.020171252,-87.669488191,"(42.020171252, -87.669488191)"
4218965,HL460553,07/03/2005 06:53:05 PM,005XX S COLUMBUS DR,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,124,1.0,2.0,32.0,18,1178360.0,1898011.0,2005,02/28/2018 03:56:25 PM,41.875452995,-87.620592186,"(41.875452995, -87.620592186)"
4054198,HL404629,06/06/2005 02:10:00 AM,067XX N SHERIDAN RD,0337,ROBBERY,ATTEMPT: ARMED-OTHER DANG WEAP,MOVIE HOUSE/THEATER,False,False,2432,24.0,49.0,1.0,03,1167022.0,1945102.0,2005,02/28/2018 03:56:25 PM,42.004923771,-87.660864331,"(42.004923771, -87.660864331)"
4288491,HL601781,09/09/2005 05:20:00 PM,036XX N SAYRE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1632,16.0,36.0,17.0,08B,1129100.0,1923465.0,2005,02/28/2018 03:56:25 PM,41.946282213,-87.800878113,"(41.946282213, -87.800878113)"
4219885,HL545414,08/12/2005 06:20:00 PM,093XX S NORMAL AVE,2860,PUBLIC PEACE VIOLATION,FALSE POLICE REPORT,RESIDENCE,False,False,2223,22.0,21.0,73.0,24,1174607.0,1843016.0,2005,02/28/2018 03:56:25 PM,41.724625905,-87.636009676,"(41.724625905, -87.636009676)"
4180194,HL448456,06/27/2005 11:45:31 PM,062XX S WOLCOTT AVE,2027,NARCOTICS,POSS: CRACK,STREET,True,False,714,7.0,15.0,67.0,18,1164758.0,1863343.0,2005,02/28/2018 03:56:25 PM,41.780619383,-87.671513808,"(41.780619383, -87.671513808)"
4274334,HL590871,09/03/2005 01:45:00 PM,0000X E ROOSEVELT RD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GAS STATION,False,False,132,1.0,2.0,32.0,11,1177089.0,1895080.0,2005,02/28/2018 03:56:25 PM,41.867439023,-87.625347512,"(41.867439023, -87.625347512)"
4095787,HL437895,06/22/2005 09:16:02 PM,0000X E 69TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,322,3.0,6.0,69.0,14,1178150.0,1859289.0,2005,02/28/2018 03:56:25 PM,41.769201451,-87.622539368,"(41.769201451, -87.622539368)"
4194110,HL522862,08/02/2005 12:01:00 AM,035XX N SEELEY AVE,0810,THEFT,OVER $500,STREET,False,False,1913,19.0,47.0,5.0,06,1162056.0,1923570.0,2005,02/10/2018 03:50:01 PM,41.945944658,-87.679738866,"(41.945944658, -87.679738866)"
4136216,HL470212,07/08/2005 11:45:00 AM,053XX S HONORE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,932,9.0,16.0,61.0,08B,1164923.0,1869278.0,2005,02/28/2018 03:56:25 PM,41.796902284,-87.670741197,"(41.796902284, -87.670741197)"
4110791,HL447394,06/27/2005 02:52:44 PM,0000X E ROOSEVELT RD,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,True,False,132,1.0,2.0,32.0,06,1176576.0,1895067.0,2005,02/28/2018 03:56:25 PM,41.867414944,-87.627231186,"(41.867414944, -87.627231186)"
4261152,HL579663,08/26/2005 04:30:00 PM,062XX S WESTERN AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,STREET,False,False,825,8.0,15.0,66.0,11,1161445.0,1863159.0,2005,02/28/2018 03:56:25 PM,41.780183792,-87.68366502,"(41.780183792, -87.68366502)"
4168658,HL498410,07/21/2005 11:58:00 AM,060XX S THROOP ST,0560,ASSAULT,SIMPLE,STREET,False,False,713,7.0,16.0,67.0,08A,1168691.0,1864755.0,2005,02/28/2018 03:56:25 PM,41.784410112,-87.657053992,"(41.784410112, -87.657053992)"
4155586,HL490699,07/17/2005 02:45:00 PM,019XX S CANALPORT AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,1233,12.0,25.0,31.0,05,1172147.0,1890860.0,2005,02/28/2018 03:56:25 PM,41.855969436,-87.64361466,"(41.855969436, -87.64361466)"
4056991,HL404530,06/05/2005 12:15:00 PM,021XX W SUNNYSIDE AVE,0610,BURGLARY,FORCIBLE ENTRY,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,False,False,1911,19.0,47.0,4.0,05,1161537.0,1929868.0,2005,02/28/2018 03:56:25 PM,41.963237543,-87.681470448,"(41.963237543, -87.681470448)"
4296074,HL543674,08/11/2005 11:15:00 PM,047XX W ERIE ST,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,True,False,1111,11.0,28.0,25.0,18,1144702.0,1903894.0,2005,02/28/2018 03:56:25 PM,41.892297122,-87.744023727,"(41.892297122, -87.744023727)"
4120958,HL457737,07/01/2005 09:30:00 PM,039XX N LINCOLN AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,TAVERN/LIQUOR STORE,False,False,1923,19.0,47.0,5.0,14,1162594.0,1926010.0,2005,02/28/2018 03:56:25 PM,41.952628872,-87.677692757,"(41.952628872, -87.677692757)"
4201134,HL515458,07/29/2005 01:50:00 PM,056XX S LAKE PARK AVE,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,STREET,False,False,2132,2.0,5.0,41.0,03,1187499.0,1868005.0,2005,02/28/2018 03:56:25 PM,41.792901733,-87.587993832,"(41.792901733, -87.587993832)"
4221955,HL545807,08/12/2005 11:30:00 PM,079XX S BISHOP ST,0460,BATTERY,SIMPLE,STREET,True,False,612,6.0,21.0,71.0,08B,1168040.0,1852322.0,2005,02/28/2018 03:56:25 PM,41.750306372,-87.659797776,"(41.750306372, -87.659797776)"
4081001,HL426129,06/13/2005 12:00:00 AM,061XX S ST LAWRENCE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,STREET,False,False,313,3.0,20.0,42.0,11,1181289.0,1864504.0,2005,02/28/2018 03:56:25 PM,41.783440155,-87.61087278,"(41.783440155, -87.61087278)"
4266850,HL583698,08/31/2005 06:20:00 PM,038XX W ARTHINGTON ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,SIDEWALK,True,True,1133,11.0,24.0,26.0,26,1150942.0,1895761.0,2005,02/28/2018 03:56:25 PM,41.869859397,-87.721319639,"(41.869859397, -87.721319639)"
4160737,HL493618,07/19/2005 07:00:00 AM,070XX S STEWART AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,732,7.0,6.0,68.0,07,1174840.0,1858357.0,2005,02/28/2018 03:56:25 PM,41.76671836,-87.634699958,"(41.76671836, -87.634699958)"
4246117,HL553023,01/10/2005 03:00:00 PM,110XX S AVENUE O,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,433,4.0,10.0,52.0,06,1200886.0,1832462.0,2005,02/10/2018 03:50:01 PM,41.695040374,-87.540107826,"(41.695040374, -87.540107826)"
4145734,HL479322,07/12/2005 04:40:00 PM,040XX W FOSTER AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,GROCERY FOOD STORE,True,False,1712,17.0,39.0,13.0,24,1148424.0,1934247.0,2005,02/10/2018 03:50:01 PM,41.97551745,-87.729569215,"(41.97551745, -87.729569215)"
4274706,HL591538,09/01/2005 01:15:00 PM,060XX N CHRISTIANA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1711,17.0,50.0,13.0,14,1152946.0,1939946.0,2005,02/28/2018 03:56:25 PM,41.99106716,-87.712788262,"(41.99106716, -87.712788262)"
4303664,HL543564,08/11/2005 09:55:00 PM,011XX W WILSON AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,CTA PLATFORM,True,False,2311,19.0,46.0,3.0,18,1167869.0,1930702.0,2005,02/28/2018 03:56:25 PM,41.965391521,-87.658165821,"(41.965391521, -87.658165821)"
4092100,HL429234,12/25/2004 10:00:00 AM,010XX W MONTROSE AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,CURRENCY EXCHANGE,False,False,2313,19.0,46.0,3.0,11,1168764.0,1929391.0,2004,02/10/2018 03:50:01 PM,41.961774694,-87.654913291,"(41.961774694, -87.654913291)"
4295518,HL607006,08/10/2005 09:00:00 AM,041XX W FULLERTON AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,2525,25.0,31.0,20.0,06,1148205.0,1915631.0,2005,02/28/2018 03:56:25 PM,41.924437887,-87.73085579,"(41.924437887, -87.73085579)"
4148187,HL481659,07/13/2005 05:50:00 PM,024XX W BERWYN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,True,True,2011,20.0,40.0,4.0,14,1159168.0,1935119.0,2005,09/07/2021 03:41:02 PM,41.97769567,-87.690035475,"(41.97769567, -87.690035475)"
4293343,HL607577,09/12/2005 10:00:00 AM,082XX S LUELLA AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,414,4.0,8.0,46.0,06,1192615.0,1850829.0,2005,02/28/2018 03:56:25 PM,41.74564626,-87.569793528,"(41.74564626, -87.569793528)"
4048589,HL389378,05/31/2005 08:20:00 AM,013XX S KEDZIE AVE,0460,BATTERY,SIMPLE,STREET,False,False,1022,10.0,24.0,29.0,08B,1155238.0,1893719.0,2005,02/10/2018 03:50:01 PM,41.864170798,-87.705602493,"(41.864170798, -87.705602493)"
4123316,HL456431,07/01/2005 04:20:00 PM,047XX W 47TH ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,True,False,815,8.0,23.0,56.0,24,1145682.0,1873053.0,2005,02/28/2018 03:56:25 PM,41.807646783,-87.74120557,"(41.807646783, -87.74120557)"
4211266,HL456700,07/01/2005 06:32:12 PM,011XX W GRANVILLE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,2433,24.0,48.0,77.0,18,1167509.0,1941331.0,2005,02/28/2018 03:56:25 PM,41.994565568,-87.659181876,"(41.994565568, -87.659181876)"
4130990,HL394519,06/02/2005 03:04:40 PM,002XX N LA CROSSE AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,False,1532,15.0,28.0,25.0,18,1143998.0,1901281.0,2005,02/28/2018 03:56:25 PM,41.885139982,-87.746674863,"(41.885139982, -87.746674863)"
4302640,HL601809,09/09/2005 06:15:00 PM,008XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,1832,18.0,42.0,8.0,11,1176223.0,1905805.0,2005,02/28/2018 03:56:25 PM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)"
4202431,HL530362,07/29/2005 05:00:00 PM,045XX N MAGNOLIA AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,2311,19.0,46.0,3.0,06,1167102.0,1930215.0,2005,02/28/2018 03:56:25 PM,41.964071726,-87.660999944,"(41.964071726, -87.660999944)"
4151523,HL475378,07/10/2005 08:52:38 PM,079XX S COTTAGE GROVE AVE,1330,CRIMINAL TRESPASS,TO LAND,TAVERN/LIQUOR STORE,True,False,624,6.0,8.0,44.0,26,1182930.0,1852635.0,2005,02/28/2018 03:56:25 PM,41.750832464,-87.605224746,"(41.750832464, -87.605224746)"
4246967,HL567127,08/23/2005 05:48:09 PM,002XX E 61ST ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,311,3.0,20.0,40.0,14,1178818.0,1864619.0,2005,02/28/2018 03:56:25 PM,41.783812342,-87.619928736,"(41.783812342, -87.619928736)"
4290222,HL604493,09/11/2005 12:30:00 AM,065XX S EBERHART AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,321,3.0,20.0,42.0,14,1180702.0,1861662.0,2005,02/28/2018 03:56:25 PM,41.775654946,-87.613112173,"(41.775654946, -87.613112173)"
4058993,HL408450,06/09/2005 12:01:00 AM,085XX S CONSTANCE AVE,0330,ROBBERY,AGGRAVATED,SIDEWALK,False,False,412,4.0,8.0,45.0,03,1190006.0,1848817.0,2005,02/28/2018 03:56:25 PM,41.740188275,-87.579417823,"(41.740188275, -87.579417823)"
4220549,HL545734,08/12/2005 10:35:00 PM,024XX E 75TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,334,3.0,7.0,43.0,08B,1194221.0,1855717.0,2005,02/28/2018 03:56:25 PM,41.759020063,-87.563748751,"(41.759020063, -87.563748751)"
11566421,JC116440,12/04/2018 07:00:00 AM,015XX E 97TH ST,0810,THEFT,OVER $500,WAREHOUSE,False,False,511,5.0,8.0,50.0,06,,,2018,01/18/2019 09:37:14 AM,,,
12013649,JD189183,03/17/2020 05:30:00 PM,115XX S LAFAYETTE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,522,5.0,34.0,53.0,05,1177986.0,1828169.0,2020,03/25/2020 03:54:31 PM,41.68380789,-87.624080389,"(41.68380789, -87.624080389)"
4206203,HL533074,08/07/2005 12:11:49 AM,081XX S HALSTED ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,622,6.0,21.0,71.0,14,1172383.0,1850986.0,2005,02/28/2018 03:56:25 PM,41.746545819,-87.6439223,"(41.746545819, -87.6439223)"
4144764,HL470933,07/06/2005 06:30:00 AM,071XX S MARSHFIELD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,735,7.0,17.0,67.0,14,1166576.0,1857461.0,2005,02/28/2018 03:56:25 PM,41.764439819,-87.665016252,"(41.764439819, -87.665016252)"
4253735,HL549680,08/14/2005 11:29:00 PM,122XX S EGGLESTON AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,True,False,523,5.0,34.0,53.0,15,1175509.0,1823660.0,2005,02/28/2018 03:56:25 PM,41.671490085,-87.633281951,"(41.671490085, -87.633281951)"
4278778,HL592209,09/05/2005 12:30:00 AM,107XX S COTTAGE GROVE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,513,5.0,9.0,50.0,08B,1182237.0,1833882.0,2005,02/28/2018 03:56:25 PM,41.699388051,-87.608342967,"(41.699388051, -87.608342967)"
4147475,HL482477,07/13/2005 11:25:00 PM,034XX E 117TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,False,False,433,4.0,10.0,55.0,14,1201016.0,1827995.0,2005,02/28/2018 03:56:25 PM,41.682779222,-87.539782528,"(41.682779222, -87.539782528)"
4103716,HL442857,06/25/2005 05:30:00 AM,008XX N FAIRFIELD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,False,False,1311,12.0,26.0,24.0,14,1157909.0,1905378.0,2005,02/10/2018 03:50:01 PM,41.896110196,-87.695479207,"(41.896110196, -87.695479207)"
4207211,HL442059,06/24/2005 07:55:00 PM,026XX W MADISON ST,1513,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,True,False,1331,12.0,2.0,28.0,16,1158896.0,1899918.0,2005,02/28/2018 03:56:25 PM,41.881107275,-87.692004027,"(41.881107275, -87.692004027)"
4276189,HL591174,09/04/2005 09:30:00 AM,015XX W 63RD ST,0820,THEFT,$500 AND UNDER,BARBERSHOP,False,False,713,7.0,16.0,67.0,06,1166953.0,1862947.0,2005,02/28/2018 03:56:25 PM,41.779486069,-87.663477836,"(41.779486069, -87.663477836)"
4195679,HL526613,08/03/2005 04:32:00 PM,024XX S ALBANY AVE,0880,THEFT,PURSE-SNATCHING,SIDEWALK,False,False,1033,10.0,12.0,30.0,06,1156078.0,1887730.0,2005,02/10/2018 03:50:01 PM,41.847719422,-87.702680346,"(41.847719422, -87.702680346)"
4215871,HL536549,08/08/2005 05:56:00 PM,036XX S FEDERAL ST,041A,BATTERY,AGGRAVATED: HANDGUN,CHA PARKING LOT/GROUNDS,False,False,211,2.0,3.0,35.0,04B,1176228.0,1880774.0,2005,02/28/2018 03:56:25 PM,41.828201751,-87.628939124,"(41.828201751, -87.628939124)"
4234934,HL553781,08/17/2005 10:30:00 PM,070XX S ARTESIAN AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,832,8.0,17.0,66.0,26,1161256.0,1857984.0,2005,02/28/2018 03:56:25 PM,41.765986779,-87.684501062,"(41.765986779, -87.684501062)"
4099298,HL372842,05/22/2005 10:00:16 PM,078XX S VERNON AVE,2220,LIQUOR LAW VIOLATION,ILLEGAL POSSESSION BY MINOR,SIDEWALK,True,False,624,6.0,6.0,69.0,22,1180605.0,1853035.0,2005,02/28/2018 03:56:25 PM,41.751983784,-87.613732333,"(41.751983784, -87.613732333)"
4247208,HL562131,08/21/2005 06:06:13 AM,006XX W 61ST ST,0560,ASSAULT,SIMPLE,SIDEWALK,False,True,711,7.0,16.0,68.0,08A,1172967.0,1864437.0,2005,09/07/2021 03:41:02 PM,41.783444125,-87.641385898,"(41.783444125, -87.641385898)"
4062417,HL410618,06/10/2005 04:40:00 AM,100XX S LUELLA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARK PROPERTY,False,True,431,4.0,7.0,51.0,08B,1193154.0,1838945.0,2005,02/28/2018 03:56:25 PM,41.71302232,-87.568205639,"(41.71302232, -87.568205639)"
4055614,HL406257,06/08/2005 01:00:00 AM,064XX S WOLCOTT AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,True,726,7.0,15.0,67.0,26,1164793.0,1861892.0,2005,02/28/2018 03:56:25 PM,41.77663691,-87.671426438,"(41.77663691, -87.671426438)"
4142419,HL471986,07/09/2005 04:00:00 AM,038XX N GREENVIEW AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1923,19.0,47.0,6.0,08B,1165393.0,1925515.0,2005,02/28/2018 03:56:25 PM,41.951211351,-87.667417684,"(41.951211351, -87.667417684)"
4076868,HL417531,06/13/2005 11:01:00 AM,076XX S CICERO AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,833,8.0,13.0,65.0,06,1145727.0,1853720.0,2005,02/28/2018 03:56:25 PM,41.754592961,-87.741528537,"(41.754592961, -87.741528537)"
4219472,HL544096,08/11/2005 04:00:00 PM,021XX N CLARK ST,0810,THEFT,OVER $500,STREET,False,False,1814,18.0,43.0,7.0,06,1173568.0,1914564.0,2005,02/10/2018 03:50:01 PM,41.920983178,-87.637693589,"(41.920983178, -87.637693589)"
4101647,HL438923,06/23/2005 07:00:00 AM,020XX W BIRCHWOOD AVE,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,False,False,2424,24.0,49.0,1.0,26,1161530.0,1949798.0,2005,02/10/2018 03:50:01 PM,42.017926301,-87.680937973,"(42.017926301, -87.680937973)"
4199988,HL529813,08/05/2005 12:01:00 AM,093XX S DAMEN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,2221,22.0,19.0,72.0,05,1164546.0,1842705.0,2005,02/28/2018 03:56:25 PM,41.72399021,-87.672871864,"(41.72399021, -87.672871864)"
4066004,HL413316,06/11/2005 08:00:00 AM,023XX S WASHTENAW AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,False,False,1034,10.0,12.0,30.0,04A,1158738.0,1888156.0,2005,02/10/2018 03:50:01 PM,41.848834394,-87.692906386,"(41.848834394, -87.692906386)"
4274561,HL587979,08/29/2005 12:30:00 PM,005XX N WELLS ST,0460,BATTERY,SIMPLE,SMALL RETAIL STORE,False,False,1831,18.0,42.0,8.0,08B,1174639.0,1903978.0,2005,02/28/2018 03:56:25 PM,41.891910775,-87.634075602,"(41.891910775, -87.634075602)"
